Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Total_power_mainMeter
05-06-14,0.237,0.313,0,0.48,0.508,0.445,0.398,0.323,0,0.843,0.033,0,0,0,0.093,0.116,0,0,0,0,0,0,0.166,0,0,0.303,0,0,0,0,0,0,0.002,0,0,0.008,0,0,0,0.031,0.267,0,0,0,0,0,0,0,0,0,0,8.8
06-06-14,0.227,0.291,0,1.256,0.36,0.609,0.469,0.278,0.081,0.844,0.05,0,0,0,0.126,0.118,0,0,0,0,0,0,0.05,0,0,0.101,0,0,0,0,0,0,0,0,0,0.008,0,0.005,0,0,0.268,0,0,0,0,0,0,0,0,0,0,7.983
07-06-14,0.219,0.217,0,0.925,0,0.213,0.367,0.226,0.397,0.823,0.136,0,0,0,0.043,0.117,0,0,0,0.433,0,0,0.442,0,0,0.031,0.016,0,0,0,0,0.002,0,0,0,0.006,0,0.011,0,0,0.268,0,0,0,0,0,0,0,0,0,0,5.759
08-06-14,0.228,0.348,0,0.329,0,0.209,0.161,0.199,0.174,0.899,0.027,0,0,0,0.093,0.113,0.023,0,0,0,0,0,0.033,0,0,0.077,0.018,0,0,0,0,0.002,0,0,0,0.007,0,0,0,0.014,0.264,0,0,0,0,0,0,0,0,0,0,7.225
09-06-14,0.219,0.246,0,0.364,0.73,0.124,0.17,0.257,0.101,0.984,0.067,0,0,0,0.024,0.112,0.067,0,0,0,0,0,0.359,0.023,0,0.018,0.02,0,0.091,0,0,0.003,0,0,0.001,0.007,0.003,0.008,0,0.023,0.261,0,0,0,0,0,0,0,0,0,0,8.725
10-06-14,0.231,0.348,0.025,0.374,0.75,0.395,0.254,0.169,0.085,0.935,0.313,0.378,0,0,0.07,0.118,0,0,0.06,0,0,0,0.207,0,0,0.071,0,0,0.105,0,0,0,0,0,0,0.011,0,0,0.021,0,0.271,0,0,0,0,0,0,0,0,0.117,0.038,4.388
11-06-14,0.217,0.257,0,0,0,0.059,0.131,0.071,0,0.901,0.128,0,0,0,0.012,0.106,0,0,0,0,0,0,0.076,0.001,0,0.008,0,0,0,0,0,0,0.001,0,0,0.003,0.003,0.008,0,0,0.258,0,0,0,0,0,0,0,0,0,0,4.371
12-06-14,0.217,0.275,0,0,0,0,0.187,0,0,0.823,0,0,0,0,0,0.11,0,0,0,0.374,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,3.795
13-06-14,0.216,0.162,0,0,0,0,0.193,0,0,0.891,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.261,0,0,0.001,0,0,0,0,0,0,0,3.537
14-06-14,0.212,0.107,0,0,0,0,0.086,0,0,0.871,0,0,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,4.242
15-06-14,0.234,0.043,0,0,0,0.119,0.18,0,0,0.826,0.016,0.035,0,0,0.028,0.113,0.02,0,0,0.012,0,0,0.114,0,0,0.02,0.016,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0.265,0.003,0,0,0,0,0,0,0.164,0,0,7.791
16-06-14,0.238,0.069,0.01,0.905,0,0.154,0.337,0.624,0.079,0.913,0.033,0.247,0,0,0.038,0.118,0,0,0.055,0,0,0,0.387,0,0,0.026,0.02,0,0,0,0,0.002,0,0,0,0.006,0,0,0,0.028,0.27,0.002,0,0,0,0,0,0.03,0,0,0,7.244
17-06-14,0.238,0.366,0,0,0.829,0.34,0.354,0.261,0.306,0.806,0.033,0.038,0,0,0.096,0.114,0,0,0,0,0,0,0.042,0,0,0.07,0,0,0,0,0,0,0,0,0,0.003,0,0.004,0,0,0.266,0,0,0,0,0,0,0.02,0.206,0,0.008,5.669
18-06-14,0.238,0.251,0.005,0,0,0.149,0.125,0.13,0.078,0.977,0.053,0.182,0,0,0.031,0.117,0.013,0,0.092,0,0,0,0.248,0.006,0,0.022,0.011,0,0,0,0,0.007,0,0,0,0.002,0,0,0,0,0.365,0,0,0,0,0,0,0.002,0,0,0.003,7.338
19-06-14,0.238,0.191,0.001,0.419,0,0.376,0.261,0.287,0.074,0.945,0.029,0.111,0,0,0.082,0.117,0.067,0,0.131,0,0,0,0.279,0.043,0,0.062,0,0,0,0,0.001,0.003,0,0,0,0.004,0,0.012,0,0.033,0.28,0,0,0,0,0,0.008,0.007,0,0,0,6.866
20-06-14,0.239,0.288,0,0,0.789,0.25,0.393,0.312,0.249,0.86,0.272,0,0,0,0.059,0.108,0,0,0,0,0,0,0.111,0,0,0.041,0.011,0,0,0,0,0.004,0.009,0,0,0.011,0,0,0,0.014,0.264,0,0,0,0.012,0,0,0,0,0,0,6.845
21-06-14,0.238,0.318,0,0.782,0,0.192,0.151,0.269,0.158,0.863,0.047,0,0,0,0.143,0.108,0,0,0,0,0,0,0.088,0,0,0.114,0.003,0,0,0,0,0.002,0,0,0.002,0.002,0,0,0,0.003,0.264,0,0,0,0,0,0,0,0,0,0,7.778
22-06-14,0.231,0.329,0,1.747,0,0.19,0.128,0.141,0.254,1.027,0.032,0,0,0,0.034,0.108,0.001,0,0,0,0,0,0.009,0,0,0.028,0,0,0,0,0,0.003,0,0,0.012,0.017,0.003,0.01,0,0,0.264,0.003,0,0,0,0,0,0,0,0,0,6.745
23-06-14,0.235,0.258,0,0,0.763,0.055,0.08,0.199,0.106,0.912,0.071,0,0,0,0.013,0.103,0.03,0,0,0.552,0,0,0.185,0.014,0,0.009,0.021,0,0,0,0,0.003,0,0,0,0.008,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,7.63
24-06-14,0.235,0.315,0.02,0.368,0,0.354,0.271,0.401,0,0.996,0.045,0.478,0,0,0.063,0.117,0,0,0.096,0,0,0,0.132,0,0,0.052,0.008,0,0,0,0,0.002,0,0,0.001,0.009,0,0,0,0.067,0.276,0,0,0,0,0,0.01,0.009,0.001,0.242,0,6.48
25-06-14,0.234,0.278,0,0,0.728,0.36,0.239,0.3,0.107,0.836,0.101,0.016,0,0,0.076,0.107,0,0,0.004,0,0,0,0.163,0,0,0.053,0.011,0,0,0,0,0.003,0.001,0,0.005,0.009,0,0,0,0.022,0.263,0,0,0,0,0,0,0,0,0,0,7.374
26-06-14,0.234,0.327,0,0,0,0.447,0.292,0.278,0.187,0.913,0.23,0.208,0,0,0.137,0.114,0,0,0.038,0.575,0,0,0.246,0,0,0.103,0.014,0,0,0,0,0.003,0,0,0,0.004,0,0.009,0,0,0.27,0,0,0,0,0,0.011,0.01,0,0,0,11.409
27-06-14,0.239,0.269,0,1.783,0.8,0.377,0.328,0.414,0.241,0.961,0.068,0.445,0,0.443,0.082,0.12,0,0,0.08,0,0,0,0.202,0,0,0.071,0,0,0,0,0,0,0,0,0.001,0.008,0,0,0,0.017,0.276,0,0,0,0,0,0,0.001,0.154,0,0,5.56
28-06-14,0.237,0.222,0,0,0,0.209,0.156,0.215,0.231,0.967,0.033,0,0,0,0.066,0.106,0,0,0,0,0,0,0.182,0,0,0.156,0.023,0,0,0,0,0.003,0,0,0,0.011,0,0.016,0,0,0.263,0,0,0,0,0,0,0,0,0,0,5.743
29-06-14,0.233,0.19,0,0,0,0.361,0.196,0.325,0.142,0.936,0.263,0,0,0,0.087,0.107,0.037,0,0,0,0,0,0.198,0,0,0.067,0.056,0,0,0,0,0.001,0,0,0.001,0.002,0,0,0,0,0.263,0.002,0,0,0,0,0,0,0,0,0,8.237
30-06-14,0.24,0.26,0,1.328,0.779,0.267,0.175,0.122,0.084,0.897,0.033,0.054,0,0,0.053,0.109,0.017,0,0.012,0,0,0,0.27,0,0,0.04,0.013,0,0,0,0,0.002,0,0,0.008,0.008,0,0,0.06,0,0.268,0,0,0,0,0,0,0.008,0,0,0,7.149
01-07-14,0.238,0.365,0,0.684,0,0.176,0.133,0.333,0.313,0.841,0.029,0.413,0,0,0.039,0.115,0,0,0.077,0,0,0,0.068,0,0,0.028,0.011,0,0,0,0,0.003,0,0,0.003,0.01,0,0.009,0,0.012,0.274,0,0,0,0.001,0,0.013,0.009,0,0,0,6.607
02-07-14,0.227,0.275,0,0.721,0,0.011,0.091,0.264,0.156,0.993,0.334,0.002,0,0,0.093,0.106,0.039,0,0.002,0,0,0,0.082,0,0,0.002,0,0,0,0,0,0.001,0,0,0.001,0,0,0.005,0,0.048,0.262,0,0,0,0,0,0.026,0,0,0,0,4.714
03-07-14,0.217,0.17,0,0,0,0,0.137,0,0,0.959,0,0,0,0,0.34,0.107,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.261,0.001,0,0,0,0,0.109,0,0,0,0,4.57
04-07-14,0.215,0.164,0,0,0,0,0.108,0,0,0.885,0,0,0,0,0.308,0.103,0.161,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.001,0,0,0,0,0.108,0,0,0,0,4.362
05-07-14,0.214,0.07,0,0,0,0,0.003,0,0,0.897,0,0,0,0,0.322,0.1,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0,0,0.108,0,0,0,0,4.438
06-07-14,0.215,0.238,0,0,0,0.001,0.003,0,0,0.797,0,0,0,0,0.318,0.102,0.159,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0.107,0,0,0,0,9.676
07-07-14,0.217,0.173,0,0.786,0.852,0.217,0.137,0.394,0.201,0.932,0.169,0.429,0.002,0,0.349,0.117,0.145,0,0.059,0,0,0,0.388,0,0,0.08,0.013,0,0,0,0,0.003,0,0,0,0.002,0,0,0,0.04,0.276,0,0,0,0,0,0,0.02,0,0,0,7.037
08-07-14,0.234,0.183,0,0,0.763,0.252,0.415,0.169,0.153,0.912,0.131,0.037,0,0,0.053,0.108,0,0,0.007,0,0.063,0,0.23,0,0,0.037,0.017,0,0,0,0,0.002,0,0,0,0,0,0.008,0,0,0.262,0,0,0,0,0,0,0.005,0,0,0,7.43
09-07-14,0.24,0.331,0,0,0,0.182,0.269,0.387,0.403,0.944,0.11,0.727,0,0,0.04,0.124,0.011,0,0.117,0,0.059,0,0.287,0,0,0.029,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.281,0,0,0,0,0,0.011,0.006,0,0,0,10.628
10-07-14,0.278,0.004,0,0.808,0,0.5,0.555,0.485,0.319,0.982,0.336,0.362,0,0,0.104,0.119,0,0,0.096,0.593,0,0,0.763,0.018,0,0.137,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.057,0.278,0,0,0,0.001,0,0.109,0.065,0,0,0,7.439
11-07-14,0.241,0.049,0,0.375,0.781,0.403,0.326,0.462,0.154,0.741,0.193,0.184,0,0,0.094,0.111,0,0,0.04,0,0,0,0.631,0.008,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.005,0.268,0,0,0,0,0,0.046,0.029,0,0,0,8.402
12-07-14,0.24,0.299,0,0.843,0,0.19,0.117,0.282,0.147,0.86,0.205,0.168,0,0,0.038,0.122,0,0,0.025,0,0,0,0.19,0,0.017,0.027,0,0,0,0,0,0.004,0,0,0,0,0,0.006,0,0,0.28,0,0,0,0,0,0.031,0.018,0.361,0,0,6.347
13-07-14,0.237,0.29,0.015,0.387,0,0.337,0.358,0.346,0,0.902,0.192,0.007,0,0,0.065,0.112,0,0,0,0,0,0,0.078,0,0,0.048,0.016,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,7.211
14-07-14,0.242,0.351,0.011,0,0.754,0.186,0.332,0.298,0.125,0.89,0.463,0,0,0,0.047,0.118,0,0,0,0,0,0,0.076,0.002,0,0.074,0,0,0,0,0,0.001,0,0,0.008,0,0,0.009,0.044,0,0.272,0,0,0,0,0,0,0,0,0,0.011,5.662
15-07-14,0.239,0.339,0,0,0,0.239,0.242,0.294,0.151,0.98,0.246,0,0,0,0.047,0.112,0,0,0,0,0,0,0.157,0,0,0.036,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0.036,0.262,0,0,0,0,0,0,0,0,0,0,9.167
16-07-14,0.232,0.262,0.014,1.069,0.705,0.206,0.307,0.345,0.181,1.058,0.206,0.408,0,0,0.044,0.121,0,0,0.003,0,0,0,0.068,0,0,0.033,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.029,0.275,0,0,0,0,0,0,0,0,0.073,0,6.906
17-07-14,0.24,0.353,0,0.655,0,0.3,0.54,0.257,0.078,0.922,0.219,0,0,0,0.058,0.113,0,0,0,0,0,0,0.043,0,0,0.044,0,0,0,0,0,0,0,0,0.014,0,0,0.011,0,0,0.261,0,0,0,0,0,0,0,0,0,0,7.242
18-07-14,0.229,0.232,0,0,0,0.289,0.344,0.202,0.092,1.363,0.218,0,0,0,0.048,0.112,0,0,0,0.6,0.023,0,0.26,0,0,0.04,0.013,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0,0,0,0.22,0,7.046
19-07-14,0.222,0.277,0,0,0.709,0,0.002,0.299,0,1.264,0.334,0,0,0,0.006,0.106,0,0,0,0,0,0,0.408,0,0,0.086,0.028,0,0,0,0,0.003,0,0,0.022,0,0,0.008,0,0,0.265,0,0,0,0,0,0,0,0,0.342,0,7.343
20-07-14,0.236,0.223,0,0.341,0,0.148,0.102,0.232,0.166,1.048,0.166,0.041,0,0,0.008,0.106,0.048,0,0,0,0,0,0.163,0.023,0,0.022,0.041,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0,0,0,0.188,0.123,0,3.336
21-07-14,0.142,0.001,0.001,0,0,0.183,0.123,0.275,0.058,0.563,0.163,0.022,0,0,0.004,0.064,0,0,0.003,0,0,0,0.053,0,0,0.026,0.011,0,0,0,0,0.002,0,0,0,0,0,0,0,0.018,0.155,0,0,0,0,0,0,0,0,0.076,0,10.325
22-07-14,0.237,0.329,0,1.489,0.693,0.462,0.642,0.479,0.322,0.994,0.322,0,0,0,0.07,0.114,0,0,0,0,0,0,0.093,0,0,0.076,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.012,0.259,0,0,0,0,0,0,0,0,0.024,0,7.437
23-07-14,0.238,0.344,0.087,0,0,0.249,0.154,0.502,0.25,1.112,0.364,0.391,0,0,0.04,0.119,0.013,0,0.042,0,0,0,0.137,0,0,0.035,0.01,0,0,0,0,0.002,0.02,0,0,0,0,0,0,0.009,0.27,0,0,0,0,0,0,0,0,0,0.055,9.961
24-07-14,0.227,0.365,0,1.257,0.648,0.476,0.445,0.268,0.074,1.019,0.31,0,0,0,0.092,0.115,0,0,0,0.455,0,0,0.215,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.264,0,0,0,0.001,0,0,0,0,0,0,6.095
25-07-14,0.236,0.158,0,0,0,0.341,0.256,0.352,0.003,1.146,0.504,0,0,0,0.087,0.112,0.005,0,0,0,0,0,0.421,0.029,0,0.056,0.011,0,0,0,0,0,0,0,0,0.001,0,0.007,0,0,0.268,0,0,0,0,0,0,0,0,0,0.003,6.904
26-07-14,0.237,0.334,0,0,0,0.192,0.195,0.403,0.301,1.174,0.319,0,0,0,0.04,0.112,0.041,0,0,0,0,0,0.289,0,0,0.029,0.034,0,0,0,0,0.001,0,0,0.011,0,0,0.007,0,0.014,0.266,0.001,0,0,0.003,0,0,0,0,0.333,0,8.973
27-07-14,0.238,0.219,0,0.308,0.682,0.2,0.136,0.309,0.076,1.085,0.462,0.084,0,0,0.108,0.113,0.008,0,0,0,0,0,0.3,0,0,0.169,0.006,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0.048,0.267,0,0,0,0,0,0,0.001,0.764,0.217,0,4.457
28-07-14,0.242,0.161,0,0,0,0,0.002,0,0,0.947,0,0.001,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.272,0,0,0,0,0,0,0,0.3,0.175,0,3.712
29-07-14,0.229,0.349,0,0,0,0,0.038,0,0,0.903,0,0,0,0,0,0.107,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.262,0.002,0,0,0,0,0,0,0,0.007,0,7.941
30-07-14,0.213,0.257,0,0.923,0,0.328,0.237,0.413,0.142,1.045,0.337,0,0,0,0.063,0.111,0,0,0,0,0,0,0.195,0,0.012,0.048,0.011,0,0,0,0,0.001,0,0,0,0,0,0,0,0.024,0.265,0,0,0,0,0,0,0,0,0.101,0,7.504
31-07-14,0.224,0.282,0,0,0,0.497,0.36,0.487,0.191,0.965,0.594,0,0,0,0.099,0.111,0.056,0,0,0,0,0,0.304,0,0,0.07,0.046,0,0,0,0,0.002,0,0,0,0.003,0.006,0.013,0.036,0.018,0.263,0,0,0,0,0,0,0,0,0.283,0,9.698
01-08-14,0.237,0.311,0.036,0,0.739,0.049,0.134,0.435,0.216,0.986,0.641,0.19,0,0,0.218,0.114,0.046,0,0.053,0.422,0,0,0.479,0,0,0.075,0,0,0,0,0,0.003,0,0,0.002,0.003,0,0,0,0.028,0.269,0,0,0,0,0,0.007,0,0,0.274,0.014,5.325
02-08-14,0.23,0.281,0,0,0,0,0.003,0.163,0.095,0.975,0.156,0,0,0,0,0.114,0.174,0,0,0,0,0,0.536,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.282,0,0,0,0,0,0.118,0,0,0.239,0,3.865
03-08-14,0.217,0.342,0,0,0,0,0.07,0,0,0.913,0,0,0,0,0,0.119,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.288,0,0,0,0,0,0.119,0,0,0.001,0,3.639
04-08-14,0.221,0.166,0,0,0,0,0.003,0,0,0.955,0,0,0,0,0,0.116,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.119,0,0,0,0,3.755
05-08-14,0.219,0.218,0,0,0,0,0.092,0,0,0.978,0,0,0,0,0,0.118,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.119,0,0,0.001,0,3.729
06-08-14,0.215,0.222,0,0,0,0,0.028,0,0,0.905,0,0,0,0,0,0.116,0.111,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.286,0,0,0,0,0,0.119,0,0,0,0,4.077
07-08-14,0.216,0.145,0,0,0,0,0.075,0,0,1.027,0,0,0,0,0,0.115,0.112,0,0,0,0,0,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.119,0,0,0,0,3.929
08-08-14,0.219,0.078,0,0,0,0,0.136,0,0,0.957,0,0,0,0,0,0.114,0.113,0,0,0,0,0,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0.118,0,0,0,0,8.7
09-08-14,0.217,0.269,0.007,1.232,0,0.267,0.176,0.453,0.247,1.109,0.317,0.04,0,0,0.049,0.11,0.079,0,0,0,0,0,0.157,0.015,0,0.036,0,0,0,0,0,0.006,0.004,0,0,0,0,0,0,0.011,0.276,0,0,0,0,0,0.013,0.009,0,0.105,0.016,6.488
10-08-14,0.24,0.216,0,0,0,0.34,0.264,0.443,0.075,1.08,0.279,0,0,0,0.07,0.114,0.173,0,0,0,0,0,0.678,0.074,0,0.05,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,7.35
11-08-14,0.242,0.241,0,0.367,0.758,0.306,0.249,0.266,0.08,0.942,0.312,0,0,0,0.15,0.111,0,0,0,0,0,0,0.157,0,0,0.049,0.024,0,0,0,0,0,0,0,0.004,0.001,0.003,0.008,0,0.026,0.277,0,0,0,0,0,0,0,0,0,0,6.668
12-08-14,0.238,0.309,0,0.374,0,0.204,0.331,0.342,0.391,0.975,0.383,0.009,0,0,0.025,0.113,0.026,0,0.001,0,0,0,0.271,0,0,0.029,0.017,0,0,0,0,0.002,0,0,0,0,0,0.006,0,0,0.274,0,0,0,0,0,0,0.002,0,0,0.006,7.295
13-08-14,0.24,0.314,0.033,0,0.762,0.381,0.271,0.472,0.173,1.017,0.344,0.01,0,0,0.076,0.112,0.035,0,0,0,0,0,0.426,0,0,0.055,0.033,0,0,0,0,0.001,0,0,0,0,0,0,0,0.06,0.271,0.002,0,0,0,0,0,0.016,0,0,0.004,8.716
14-08-14,0.243,0.184,0.005,0.656,0,0.307,0.222,0.373,0.185,0.935,0.47,0.03,0,0,0.107,0.115,0.118,0,0,0,0,0,0.545,0,0,0.075,0.028,0,0.063,0.084,0,0.003,0.001,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0.003,0.148,0,0,9.271
15-08-14,0.243,0.203,0.066,0.387,0,0.458,0.334,0.595,0.336,0.961,0.635,0.11,0,0,0.2,0.119,0.061,0,0.025,0,0,0,0.926,0.022,0,0.103,0,0,0,0,0,0.002,0,0,0,0,0,0.005,0,0.002,0.291,0,0,0,0.001,0,0.032,0.019,0,0,0,9.305
16-08-14,0.242,0.288,0,0.774,0.73,0.176,0.279,0.489,0.157,0.892,0.524,0,0,0,0.156,0.117,0.028,0,0,0.385,0,0,0.215,0,0,0.065,0.022,0,0,0,0,0.003,0,0,0,0,0,0,0,0.015,0.299,0,0,0,0,0,0,0.003,0,0,0,6.107
17-08-14,0.237,0.197,0,0,0,0.162,0.186,0.4,0.192,0.889,0.399,0,0,0,0.117,0.113,0.023,0,0,0,0,0,0.361,0,0,0.13,0.018,0,0,0,0,0.002,0,0,0,0,0,0,0,0.011,0.292,0,0,0,0.003,0,0,0,0,0,0,8.071
18-08-14,0.24,0.272,0,0.398,0.771,0.273,0.792,0.427,0.09,0.916,0.436,0,0,0,0.118,0.112,0.041,0,0,0,0,0,0.467,0.021,0,0.087,0.033,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.294,0,0,0,0,0,0,0,0,0,0,7.948
19-08-14,0.241,0.286,0.039,0.395,0,0.3,0.258,0.449,0.084,0.815,0.544,0.037,0,0,0.094,0.102,0.037,0,0.001,0,0,0,0.406,0.002,0,0.125,0.029,0,0.125,0.149,0,0.003,0,0,0.008,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0.001,0,8.113
20-08-14,0.243,0.224,0,0.764,0,0.177,0.242,0.592,0.171,0.882,0.595,0,0,0,0.162,0.112,0.019,0,0,0,0,0,0.376,0,0,0.12,0.015,0,0.089,0.105,0,0.002,0,0,0,0,0,0,0,0.021,0.264,0,0,0,0,0,0,0,0,0,0,6.478
21-08-14,0.24,0.188,0.049,0,0,0,0.003,0.411,0,0.939,0.503,0.007,0,0,0.03,0.12,0.045,0,0,0,0,0,0.7,0,0,0.172,0,0,0,0,0,0.003,0,0,0,0,0,0.011,0,0.056,0.275,0,0,0,0,0,0,0,0,0,0.056,3.467
22-08-14,0.216,0.254,0,0,0,0,0.135,0,0,0.759,0,0,0,0,0,0.108,0.11,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,3.501
23-08-14,0.216,0.24,0,0,0,0,0.134,0,0,0.806,0,0,0,0,0,0.083,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.278,0,0,0,0,0,0,0,0,0,0,3.242
24-08-14,0.22,0.206,0,0,0,0,0.003,0,0,0.797,0,0,0,0,0,0.095,0.112,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0,11.527
25-08-14,0.237,0.005,0.031,0.806,1.658,0.384,0.348,0.392,0.297,0.907,0.401,0.355,0,0,0.095,0.123,0.098,0,0.073,0,0.034,0,0.652,0,0,0.066,0.023,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0.277,0.006,0,0,0,0,0,0.026,0,0,0,9.89
26-08-14,0.245,0.05,0.018,1.233,0,0.213,0.263,0.446,0,0.92,0.376,0.071,0,0,0.066,0.129,0.163,0,0.016,0,0.063,0,0.666,0,0,0.029,0,0,0.105,0.133,0,0.004,0,0,0,0.004,0,0,0,0,0.281,0,0,0,0,0,0.026,0.015,0,0,0,6.934
27-08-14,0.244,0.229,0,0,0,0.082,0.109,0.295,0.076,0.822,0.349,0.01,0.001,0,0.017,0.128,0.216,0,0,0,0,0,0.197,0.103,0,0.012,0.174,0,0.36,0.463,0.026,0.004,0,0,0,0.001,0,0.009,0,0,0.282,0.001,0,0,0,0,0,0,0,0,0,9.245
28-08-14,0.241,0.268,0,0,0,0.501,0.41,0.589,0.265,1.036,0.467,0.001,0,0,0.169,0.128,0.04,0,0,0.506,0,0,0.433,0,0,0.15,0.032,0,0.144,0.181,0,0,0,0,0,0.006,0,0,0,0,0.281,0,0,0,0,0,0.001,0.002,0,0,0,9.722
29-08-14,0.24,0.248,0,0.842,0.803,0,0.043,0.503,0.148,1.048,0.353,0.101,0,0,0.017,0.126,0,0,0,0,0.029,0,0.664,0,0,0.096,0,0,0,0,0,0.001,0,0,0,0.008,0,0,0,0.016,0.275,0,0,0.001,0,0,0,0,0,0,0.018,5.75
30-08-14,0.241,0.197,0,0,0,0,0.204,0.215,0.077,0.858,0.293,0,0.002,0,0,0.126,0,0,0,0,0.033,0,0.077,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.003,0.117,0,0.275,0,0,0.002,0.002,0,0,0.001,0,0.025,0,8.067
31-08-14,0.241,0.245,0.014,0.839,0,0.407,0.283,0.361,0.175,0.909,0.307,0.022,0,0,0.108,0.118,0.056,0,0.003,0,0,0,0.208,0,0,0.064,0.023,0,0,0,0,0.004,0,0,0,0.001,0,0,0,0,0.272,0.004,0,0.003,0,0,0.001,0,0,0,0,7.589
01-09-14,0.239,0.206,0,0.431,0,0.253,0.315,0.394,0.082,0.872,0.54,0.028,0,0,0.084,0.116,0.014,0,0.01,0,0.003,0,0.56,0,0,0.082,0.011,0,0,0,0,0.003,0,0,0.013,0.002,0,0.009,0,0,0.27,0,0,0,0,0,0.007,0.003,0,0,0,11.525
02-09-14,0.241,0.286,0.032,2.286,0.86,0.236,0.149,0.595,0.328,0.931,0.343,0.101,0,0,0.049,0.107,0.033,0,0.024,0,0.033,0,0.58,0.017,0,0.035,0.027,0,0,0,0,0.003,0.027,0,0,0.001,0,0,0,0.03,0.271,0,0,0,0,0,0.028,0.019,0.108,0,0.014,6.318
