Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
11-05-14,0.656,1.942,0,0.406,0.89,0.283,5.088,0.302,0.403,0.234,0.804,0.062,0,0,0,0.06,0.117,0.026,0,0,0,0.047,0,5.105,0,0,0.041,0.02,0,0.038,0,0,0,0,0.059,0,0.003,0,0.007,0,0.045,0.263,0,0,0,0,0,0.004,0,0,0,0,0,12,62,14,8.28
12-05-14,0.264,3.179,0,0.929,0,0.233,5.083,0.185,0.325,0,0.849,0.235,0.045,0,0,0.049,0.117,0.01,0,0.009,0,0.048,0,4.505,0,0,0.034,0.008,0,0,0.028,0,0.001,0.011,0,0.001,0.006,0,0,0,0,0.265,0,0,0,0,0,0.004,0.007,0,0,0,0,13,71,10,7.316
13-05-14,0.188,2.019,0,0,0,0.238,6.387,0.184,0.336,0.281,0.794,0.512,0.486,0,0,0.053,0.124,0,0,0.091,0,0.021,0,5.979,0,0,0.037,0.025,0,0,0.09,0,0,0,0,0.001,0.007,0,0,0,0.038,0.275,0,0,0,0,0,0.003,0.034,0,0,0.014,0,11,82,10,7.582
14-05-14,0.114,3.48,0,0.998,0.936,0.198,3.488,0.13,0.379,0.184,0.834,0.091,0.539,0,0,0.04,0.124,0,0,0.101,0,0,0,3.25,0,0,0.029,0.017,0,0,0.048,0,0,0,0,0.001,0.005,0,0,0,0,0.275,0,0,0,0,0.006,0.011,0.009,0,0,0,0,13,73,11,9.477
15-05-14,0.112,3.011,0,0.005,0,0.268,2.361,0.171,0.227,0.091,0.821,0.048,0.269,0,0,0.056,0.121,0,0,0.073,0.53,0,0,2.251,0,0,0.039,0,0,0,0.013,0,0,0.005,0,0,0.003,0,0,0,0,0.271,0.002,0,0,0,0.026,0.023,0.016,0,0,0,0,11,73,6,6.489
16-05-14,0.125,3.577,0,0.871,0,0.255,1.385,0.215,0.233,0.166,0.777,0.22,0.55,0,0,0.049,0.126,0,0,0.11,0,0,0,1.165,0,0,0.035,0,0,0,0.007,0,0,0.008,0,0,0.007,0,0,0,0.015,0.279,0.001,0,0,0,0.027,0.001,0.017,0,0,0,0,12,62,5,8.109
17-05-14,0.096,2.801,0,0,0.851,0.221,1.241,0.272,0.345,0.178,0.837,0.119,0,0,0,0.048,0.117,0.025,0,0,0,0.009,0,1.297,0,0,0.036,0.022,0,0,0,0,0,0.012,0,0,0.005,0,0.013,0,0.014,0.263,0,0,0,0,0,0.002,0,0,0,0,0,16,67,6,6.013
18-05-14,0.288,3.692,0,0,0,0.276,1.543,0.32,0.121,0.16,0.88,0.329,0,0,0.473,0.056,0.118,0,0,0,0,0.004,0,1.632,0,0,0.04,0.015,0,0,0.004,0,0,0,0,0,0.003,0,0.01,0,0,0.266,0,0,0,0,0,0.006,0,0,0,0,1,16,65,11,6.734
19-05-14,0,2.755,0,0.77,0,0.199,1.17,1.364,0.302,0.233,1.077,0.052,0.413,0,0,0.04,0.126,0,0,0.095,0,0,0,1.098,0,0,0.03,0,0,0,0.001,0,0,0.003,0,0,0.006,0,0,0,0,0.275,0,0,0,0,0.018,0.025,0.017,0,0.06,0,0,16,72,8,9.315
20-05-14,0,1.619,0,0,0,0.223,3.186,0.476,0.31,0.15,0.989,0.243,0,0,0,0.127,0.115,0.009,0,0,0,0,0,3.446,0,0,0.187,0.02,0,0,0.001,0,0,0,0,0,0.005,0,0,0,0.035,0.262,0,0,0,0,0,0.002,0,0,0,0,0,16,72,14,6.173
21-05-14,0.168,3.011,0,0.871,0.86,0.203,2.93,0.138,0.302,0.152,0.884,0.055,0.622,0.003,0,0.037,0.122,0,0,0.103,0,0,0,2.943,0,0,0.026,0,0,0,0.015,0,0,0,0,0,0.005,0,0.014,0,0.036,0.274,0.003,0,0,0,0.02,0.002,0.018,0,0,0,0,14,81,8,9.346
22-05-14,0.121,2.711,0,0,0,0.4,1.318,0.258,0.209,0.151,0.825,0.184,0,0,0,0.083,0.114,0.001,0,0,0,0,0,1.206,0,0,0.075,0.012,0,0,0,0,0,0,0,0,0.005,0,0,0,0.012,0.261,0,0,0,0,0,0.002,0,0,0,0,0,16,74,19,5.671
23-05-14,0.145,2.014,0,1.675,0,0.131,5.723,0.179,0.336,0.31,0.891,0.046,0.609,0,0,0.026,0.126,0,0,0.15,0,0,0,6.212,0,0,0.018,0,0,0,0.011,0,0,0,0,0,0.001,0,0,0,0.01,0.278,0.001,0,0.003,0,0.025,0.025,0.055,0,0,0.047,0,14,67,19,10.26
24-05-14,0.174,2.274,0,0,0.923,0,1.413,0.066,0.192,0.189,0.77,0.019,0.102,0,0,0,0.115,0.107,0,0.023,0,0,0,1.48,0,0,0.001,0,0,0,0,0,0,0,0,0,0.02,0,0.018,0,0,0.26,0,0,0,0,0,0.06,0.005,0.522,0.038,0.011,0,13,79,13,6.693
25-05-14,0,3.372,0,0,0,0,0,0.118,0,0,0.789,0,0,0,0,0,0.114,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.003,0,0,0,0,0.108,0,0,0,0,1,14,64,18,3.998
26-05-14,0,0.203,0,0,0,0,0,0.218,0,0,0.724,0,0,0,0,0,0.114,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0,0,0,0,0,0.108,0,0,0,0,1,14,76,8,3.698
27-05-14,0,0,0,0,0,0,0,0.055,0,0,0.625,0,0,0,0,0,0.115,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.263,0,0,0,0,0,0.11,0,0,0,0,0,13,92,13,3.279
28-05-14,0,0.137,0,0,0,0,0,0.09,0,0,0.677,0,0,0,0,0,0.116,0.167,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,0,0,0,0.111,0,0,0,0,0,13,90,10,3.453
29-05-14,0,1.288,0,0,0,0,0.51,0.039,0,0,0.712,0,0,0,0,0.002,0.116,0.164,0,0,0.432,0,0,0.528,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.262,0,0,0,0,0,0.109,0,0,0,0,0,14,81,11,4.077
30-05-14,0,1.91,0,0,0,0,0,0.16,0,0,0.632,0,0,0,0,0,0.116,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,0,0,0.107,0,0,0,0,0,12,78,13,3.749
31-05-14,0,2.411,0,0,0,0.122,1.162,0.124,0,0,0.744,0.064,0,0,0,0.028,0.116,0.139,0,0,0,0,0,1.07,0.009,0,0.019,0.015,0,0,0,0,0,0.003,0,0,0.001,0,0,0,0,0.259,0,0,0.001,0,0,0.096,0,0,0,0,0,12,70,8,4.25
01-06-14,0.109,2.695,0.002,0.978,0,0.054,2.695,0.089,0.407,0.334,0.794,0.116,0.307,0,0,0.013,0.122,0,0,0.106,0,0,0,2.433,0.011,0,0.009,0.007,0,0,0,0,0,0,0,0,0.001,0,0,0,0.045,0.272,0,0,0,0,0,0,0.004,0.483,0,0.051,0,16,73,35,8.45
02-06-14,0.104,2.964,0,0.769,0.856,0.22,3.093,0.167,0.283,0.221,1.016,0.03,0,0,0,0.048,0.119,0,0,0,0,0,0,3.075,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0.27,0,0,0,0,0,0,0,0,0,0,0,14,78,27,7.958
03-06-14,0.267,2.377,0,0,0,0.218,1.315,0.235,0.317,0.098,0.933,0.284,0,0,0,0.041,0.116,0.021,0,0,0,0,0,2.76,0.078,0,0.029,0,0,0.197,0,0,0,0,0,0,0.006,0,0.016,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,16,76,18,6.077
04-06-14,0.102,1.55,0,0,0,0.608,2.307,0.404,0.219,0.166,0.768,0.214,0,0,0,0.167,0.115,0,0,0,0,0,0,2.274,0,0,0.144,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,1,11,76,27,6.033
05-06-14,0.098,3.131,0,0.48,0.508,0.445,1.857,0.398,0.323,0,0.843,0.033,0,0,0,0.093,0.116,0,0,0,0,0,0,1.633,0,0,0.303,0,0,0,0,0,0,0.002,0,0,0.008,0,0,0,0.031,0.267,0,0,0,0,0,0,0,0,0,0,0,13,63,19,7.09
06-06-14,0.059,2.902,0,1.256,0.36,0.609,0.644,0.469,0.278,0.081,0.844,0.05,0,0,0,0.126,0.118,0,0,0,0,0,0,0.466,0,0,0.101,0,0,0,0,0,0,0,0,0,0.008,0,0.005,0,0,0.268,0,0,0,0,0,0,0,0,0,0,0,13,67,11,8.8
07-06-14,0.03,2.166,0,0.925,0,0.213,2.502,0.367,0.226,0.397,0.823,0.136,0,0,0,0.043,0.117,0,0,0,0.433,0,0,3.038,0,0,0.031,0.016,0,0,0,0,0.002,0,0,0,0.006,0,0.011,0,0,0.268,0,0,0,0,0,0,0,0,0,0,1,18,71,13,7.983
08-06-14,0.066,3.483,0,0.329,0,0.209,0.193,0.161,0.199,0.174,0.899,0.027,0,0,0,0.093,0.113,0.023,0,0,0,0,0,0.223,0,0,0.077,0.018,0,0,0,0,0.002,0,0,0,0.007,0,0,0,0.014,0.264,0,0,0,0,0,0,0,0,0,0,0,18,63,14,5.759
09-06-14,0.015,2.459,0,0.364,0.73,0.124,1.89,0.17,0.257,0.101,0.984,0.067,0,0,0,0.024,0.112,0.067,0,0,0,0,0,3.071,0.023,0,0.018,0.02,0,0.091,0,0,0.003,0,0,0.001,0.007,0.003,0.008,0,0.023,0.261,0,0,0,0,0,0,0,0,0,0,0,19,74,5,7.225
10-06-14,0.063,3.482,0.025,0.374,0.75,0.395,0.635,0.254,0.169,0.085,0.935,0.313,0.378,0,0,0.07,0.118,0,0,0.06,0,0,0,1.91,0,0,0.071,0,0,0.105,0,0,0,0,0,0,0.011,0,0,0.021,0,0.271,0,0,0,0,0,0,0,0,0.117,0.038,0,19,58,19,8.725
11-06-14,0,2.566,0,0,0,0.059,0.988,0.131,0.071,0,0.901,0.128,0,0,0,0.012,0.106,0,0,0,0,0,0,0.743,0.001,0,0.008,0,0,0,0,0,0,0.001,0,0,0.003,0.003,0.008,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,17,59,14,4.388
12-06-14,0,2.751,0,0,0,0,0.51,0.187,0,0,0.823,0,0,0,0,0,0.11,0,0,0,0.374,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,17,62,11,4.371
13-06-14,0,1.605,0,0,0,0,0,0.193,0,0,0.891,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.261,0,0,0.001,0,0,0,0,0,0,0,0,18,63,5,3.795
14-06-14,0,1.072,0,0,0,0,0,0.086,0,0,0.871,0,0,0,0,0,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,16,76,8,3.537
15-06-14,0.07,0.427,0,0,0,0.119,0.816,0.18,0,0,0.826,0.016,0.035,0,0,0.028,0.113,0.02,0,0,0.012,0,0,0.982,0,0,0.02,0.016,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0.265,0.003,0,0,0,0,0,0,0.164,0,0,1,16,67,14,4.242
16-06-14,0.124,0.689,0.01,0.905,0,0.154,2.735,0.337,0.624,0.079,0.913,0.033,0.247,0,0,0.038,0.118,0,0,0.055,0,0,0,3.606,0,0,0.026,0.02,0,0,0,0,0.002,0,0,0,0.006,0,0,0,0.028,0.27,0.002,0,0,0,0,0,0.03,0,0,0,0,14,72,16,7.791
17-06-14,0.161,3.658,0,0,0.829,0.34,0.323,0.354,0.261,0.306,0.806,0.033,0.038,0,0,0.096,0.114,0,0,0,0,0,0,0.334,0,0,0.07,0,0,0,0,0,0,0,0,0,0.003,0,0.004,0,0,0.266,0,0,0,0,0,0,0.02,0.206,0,0.008,0,16,62,14,7.244
18-06-14,0.058,2.515,0.005,0,0,0.149,2.063,0.125,0.13,0.078,0.977,0.053,0.182,0,0,0.031,0.117,0.013,0,0.092,0,0,0,1.981,0.006,0,0.022,0.011,0,0,0,0,0.007,0,0,0,0.002,0,0,0,0,0.365,0,0,0,0,0,0,0.002,0,0,0.003,0,16,76,10,5.669
19-06-14,0.098,1.913,0.001,0.419,0,0.376,2.89,0.261,0.287,0.074,0.945,0.029,0.111,0,0,0.082,0.117,0.067,0,0.131,0,0,0,2.306,0.043,0,0.062,0,0,0,0,0.001,0.003,0,0,0,0.004,0,0.012,0,0.033,0.28,0,0,0,0,0,0.008,0.007,0,0,0,0,14,79,6,7.338
20-06-14,0.102,2.882,0,0,0.789,0.25,1.272,0.393,0.312,0.249,0.86,0.272,0,0,0,0.059,0.108,0,0,0,0,0,0,1.095,0,0,0.041,0.011,0,0,0,0,0.004,0.009,0,0,0.011,0,0,0,0.014,0.264,0,0,0,0.012,0,0,0,0,0,0,0,14,64,8,6.866
21-06-14,0.081,3.182,0,0.782,0,0.192,0.735,0.151,0.269,0.158,0.863,0.047,0,0,0,0.143,0.108,0,0,0,0,0,0,0.833,0,0,0.114,0.003,0,0,0,0,0.002,0,0,0.002,0.002,0,0,0,0.003,0.264,0,0,0,0,0,0,0,0,0,0,0,18,56,11,6.845
22-06-14,0.058,3.288,0,1.747,0,0.19,0.02,0.128,0.141,0.254,1.027,0.032,0,0,0,0.034,0.108,0.001,0,0,0,0,0,0.028,0,0,0.028,0,0,0,0,0,0.003,0,0,0.012,0.017,0.003,0.01,0,0,0.264,0.003,0,0,0,0,0,0,0,0,0,1,16,65,10,7.778
23-06-14,0.066,2.579,0,0,0.763,0.055,1.503,0.08,0.199,0.106,0.912,0.071,0,0,0,0.013,0.103,0.03,0,0,0.552,0,0,1.587,0.014,0,0.009,0.021,0,0,0,0,0.003,0,0,0,0.008,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,0,18,64,6,6.745
24-06-14,0.076,3.153,0.02,0.368,0,0.354,1.64,0.271,0.401,0,0.996,0.045,0.478,0,0,0.063,0.117,0,0,0.096,0,0,0,1.28,0,0,0.052,0.008,0,0,0,0,0.002,0,0,0.001,0.009,0,0,0,0.067,0.276,0,0,0,0,0,0.01,0.009,0.001,0.242,0,0,17,73,10,7.63
25-06-14,0.075,2.776,0,0,0.728,0.36,1.787,0.239,0.3,0.107,0.836,0.101,0.016,0,0,0.076,0.107,0,0,0.004,0,0,0,1.604,0,0,0.053,0.011,0,0,0,0,0.003,0.001,0,0.005,0.009,0,0,0,0.022,0.263,0,0,0,0,0,0,0,0,0,0,0,14,68,13,6.48
26-06-14,0.101,3.273,0,0,0,0.447,2.305,0.292,0.278,0.187,0.913,0.23,0.208,0,0,0.137,0.114,0,0,0.038,0.575,0,0,2.321,0,0,0.103,0.014,0,0,0,0,0.003,0,0,0,0.004,0,0.009,0,0,0.27,0,0,0,0,0,0.011,0.01,0,0,0,0,13,68,10,7.374
27-06-14,0.095,2.686,0,1.783,0.8,0.377,1.972,0.328,0.414,0.241,0.961,0.068,0.445,0,0.443,0.082,0.12,0,0,0.08,0,0,0,1.799,0,0,0.071,0,0,0,0,0,0,0,0,0.001,0.008,0,0,0,0.017,0.276,0,0,0,0,0,0,0.001,0.154,0,0,0,18,66,14,11.409
28-06-14,0.148,2.223,0,0,0,0.209,1.472,0.156,0.215,0.231,0.967,0.033,0,0,0,0.066,0.106,0,0,0,0,0,0,1.306,0,0,0.156,0.023,0,0,0,0,0.003,0,0,0,0.011,0,0.016,0,0,0.263,0,0,0,0,0,0,0,0,0,0,0,16,74,13,5.56
29-06-14,0.144,1.899,0,0,0,0.361,1.718,0.196,0.325,0.142,0.936,0.263,0,0,0,0.087,0.107,0.037,0,0,0,0,0,1.706,0,0,0.067,0.056,0,0,0,0,0.001,0,0,0.001,0.002,0,0,0,0,0.263,0.002,0,0,0,0,0,0,0,0,0,1,16,75,13,5.743
30-06-14,0.129,2.601,0,1.328,0.779,0.267,2.053,0.175,0.122,0.084,0.897,0.033,0.054,0,0,0.053,0.109,0.017,0,0.012,0,0,0,2.092,0,0,0.04,0.013,0,0,0,0,0.002,0,0,0.008,0.008,0,0,0.06,0,0.268,0,0,0,0,0,0,0.008,0,0,0,0,15,68,10,8.237
01-07-14,0.113,3.651,0,0.684,0,0.176,0.714,0.133,0.333,0.313,0.841,0.029,0.413,0,0,0.039,0.115,0,0,0.077,0,0,0,0.651,0,0,0.028,0.011,0,0,0,0,0.003,0,0,0.003,0.01,0,0.009,0,0.012,0.274,0,0,0,0.001,0,0.013,0.009,0,0,0,0,15,63,35,7.149
02-07-14,0.039,2.751,0,0.721,0,0.011,0.761,0.091,0.264,0.156,0.993,0.334,0.002,0,0,0.093,0.106,0.039,0,0.002,0,0,0,0.645,0,0,0.002,0,0,0,0,0,0.001,0,0,0.001,0,0,0.005,0,0.048,0.262,0,0,0,0,0,0.026,0,0,0,0,0,14,65,24,6.607
03-07-14,0,1.701,0,0,0,0,0,0.137,0,0,0.959,0,0,0,0,0.34,0.107,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.261,0.001,0,0,0,0,0.109,0,0,0,0,0,20,51,18,4.714
04-07-14,0,1.637,0,0,0,0,0,0.108,0,0,0.885,0,0,0,0,0.308,0.103,0.161,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.001,0,0,0,0,0.108,0,0,0,0,0,21,56,21,4.57
05-07-14,0,0.695,0,0,0,0,0,0.003,0,0,0.897,0,0,0,0,0.322,0.1,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0,0,0,0,0.108,0,0,0,0,0,19,80,24,4.362
06-07-14,0,2.379,0,0,0,0.001,0.334,0.003,0,0,0.797,0,0,0,0,0.318,0.102,0.159,0,0,0,0,0,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0.107,0,0,0,0,0,18,70,13,4.438
07-07-14,0,1.73,0,0.786,0.852,0.217,3.021,0.137,0.394,0.201,0.932,0.169,0.429,0.002,0,0.349,0.117,0.145,0,0.059,0,0,0,3.224,0,0,0.08,0.013,0,0,0,0,0.003,0,0,0,0.002,0,0,0,0.04,0.276,0,0,0,0,0,0,0.02,0,0,0,0,16,60,13,9.676
08-07-14,0.119,1.831,0,0,0.763,0.252,1.956,0.415,0.169,0.153,0.912,0.131,0.037,0,0,0.053,0.108,0,0,0.007,0,0.063,0,2.004,0,0,0.037,0.017,0,0,0,0,0.002,0,0,0,0,0,0.008,0,0,0.262,0,0,0,0,0,0,0.005,0,0,0,0,15,72,10,7.037
09-07-14,0.127,3.305,0,0,0,0.182,2.945,0.269,0.387,0.403,0.944,0.11,0.727,0,0,0.04,0.124,0.011,0,0.117,0,0.059,0,2.852,0,0,0.029,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.281,0,0,0,0,0,0.011,0.006,0,0,0,1,17,64,5,7.43
10-07-14,0.286,0.037,0,0.808,0,0.5,5.229,0.555,0.485,0.319,0.982,0.336,0.362,0,0,0.104,0.119,0,0,0.096,0.593,0,0,6.814,0.018,0,0.137,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.057,0.278,0,0,0,0.001,0,0.109,0.065,0,0,0,0,14,83,19,10.628
11-07-14,0.197,0.489,0,0.375,0.781,0.403,3.862,0.326,0.462,0.154,0.741,0.193,0.184,0,0,0.094,0.111,0,0,0.04,0,0,0,3.864,0.008,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.005,0.268,0,0,0,0,0,0.046,0.029,0,0,0,0,14,90,27,7.439
12-07-14,0.201,2.987,0,0.843,0,0.19,1.608,0.117,0.282,0.147,0.86,0.205,0.168,0,0,0.038,0.122,0,0,0.025,0,0,0,1.818,0,0.017,0.027,0,0,0,0,0,0.004,0,0,0,0,0,0.006,0,0,0.28,0,0,0,0,0,0.031,0.018,0.361,0,0,1,18,85,21,8.402
13-07-14,0.121,2.902,0.015,0.387,0,0.337,0.845,0.358,0.346,0,0.902,0.192,0.007,0,0,0.065,0.112,0,0,0,0,0,0,0.693,0,0,0.048,0.016,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,1,21,76,13,6.347
14-07-14,0.086,3.509,0.011,0,0.754,0.186,0.619,0.332,0.298,0.125,0.89,0.463,0,0,0,0.047,0.118,0,0,0,0,0,0,0.671,0.002,0,0.074,0,0,0,0,0,0.001,0,0,0.008,0,0,0.009,0.044,0,0.272,0,0,0,0,0,0,0,0,0,0.011,0,17,60,16,7.211
15-07-14,0.054,3.393,0,0,0,0.239,1.601,0.242,0.294,0.151,0.98,0.246,0,0,0,0.047,0.112,0,0,0,0,0,0,1.395,0,0,0.036,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0.036,0.262,0,0,0,0,0,0,0,0,0,0,0,20,68,14,5.662
16-07-14,0.059,2.616,0.014,1.069,0.705,0.206,0.668,0.307,0.345,0.181,1.058,0.206,0.408,0,0,0.044,0.121,0,0,0.003,0,0,0,0.619,0,0,0.033,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.029,0.275,0,0,0,0,0,0,0,0,0.073,0,0,20,67,8,9.167
17-07-14,0.088,3.528,0,0.655,0,0.3,0.083,0.54,0.257,0.078,0.922,0.219,0,0,0,0.058,0.113,0,0,0,0,0,0,0.173,0,0,0.044,0,0,0,0,0,0,0,0,0.014,0,0,0.011,0,0,0.261,0,0,0,0,0,0,0,0,0,0,0,21,72,8,6.906
18-07-14,0.053,2.318,0,0,0,0.289,2.009,0.344,0.202,0.092,1.363,0.218,0,0,0,0.048,0.112,0,0,0,0.6,0.023,0,2.537,0,0,0.04,0.013,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0,0,0,0.22,0,0,24,69,16,7.242
19-07-14,0.032,2.77,0,0,0.709,0,1.802,0.002,0.299,0,1.264,0.334,0,0,0,0.006,0.106,0,0,0,0,0,0,3.139,0,0,0.086,0.028,0,0,0,0,0.003,0,0,0.022,0,0,0.008,0,0,0.265,0,0,0,0,0,0,0,0,0.342,0,0,23,72,11,7.046
20-07-14,0.061,2.229,0,0.341,0,0.148,1.115,0.102,0.232,0.166,1.048,0.166,0.041,0,0,0.008,0.106,0.048,0,0,0,0,0,1.136,0.023,0,0.022,0.041,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0,0,0,0.188,0.123,0,1,21,80,8,7.343
21-07-14,0.05,0.01,0.001,0,0,0.183,0.302,0.123,0.275,0.058,0.563,0.163,0.022,0,0,0.004,0.064,0,0,0.003,0,0,0,0.274,0,0,0.026,0.011,0,0,0,0,0.002,0,0,0,0,0,0,0,0.018,0.155,0,0,0,0,0,0,0,0,0.076,0,0,21,77,11,3.336
22-07-14,0.093,3.29,0,1.489,0.693,0.462,0.738,0.642,0.479,0.322,0.994,0.322,0,0,0,0.07,0.114,0,0,0,0,0,0,0.882,0,0,0.076,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.012,0.259,0,0,0,0,0,0,0,0,0.024,0,0,20,73,11,10.325
23-07-14,0.065,3.444,0.087,0,0,0.249,1.242,0.154,0.502,0.25,1.112,0.364,0.391,0,0,0.04,0.119,0.013,0,0.042,0,0,0,1.267,0,0,0.035,0.01,0,0,0,0,0.002,0.02,0,0,0,0,0,0,0.009,0.27,0,0,0,0,0,0,0,0,0,0.055,0,20,72,14,7.437
24-07-14,0.063,3.648,0,1.257,0.648,0.476,1.987,0.445,0.268,0.074,1.019,0.31,0,0,0,0.092,0.115,0,0,0,0.455,0,0,2.096,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.264,0,0,0,0.001,0,0,0,0,0,0,0,21,68,13,9.961
25-07-14,0.08,1.58,0,0,0,0.341,3.284,0.256,0.352,0.003,1.146,0.504,0,0,0,0.087,0.112,0.005,0,0,0,0,0,3.458,0.029,0,0.056,0.011,0,0,0,0,0,0,0,0,0.001,0,0.007,0,0,0.268,0,0,0,0,0,0,0,0,0,0.003,0,20,75,11,6.095
26-07-14,0.102,3.342,0,0,0,0.192,1.822,0.195,0.403,0.301,1.174,0.319,0,0,0,0.04,0.112,0.041,0,0,0,0,0,2.389,0,0,0.029,0.034,0,0,0,0,0.001,0,0,0.011,0,0,0.007,0,0.014,0.266,0.001,0,0,0.003,0,0,0,0,0.333,0,0,22,69,10,6.904
27-07-14,0.088,2.184,0,0.308,0.682,0.2,2.021,0.136,0.309,0.076,1.085,0.462,0.084,0,0,0.108,0.113,0.008,0,0,0,0,0,2.87,0,0,0.169,0.006,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0.048,0.267,0,0,0,0,0,0,0.001,0.764,0.217,0,1,21,70,8,8.973
28-07-14,0.078,1.613,0,0,0,0,0,0.002,0,0,0.947,0,0.001,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.272,0,0,0,0,0,0,0,0.3,0.175,0,0,18,76,11,4.457
29-07-14,0.056,3.487,0,0,0,0,0.199,0.038,0,0,0.903,0,0,0,0,0,0.107,0,0,0,0,0,0,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.262,0.002,0,0,0,0,0,0,0,0.007,0,0,20,70,11,3.712
30-07-14,0,2.565,0,0.923,0,0.328,1.561,0.237,0.413,0.142,1.045,0.337,0,0,0,0.063,0.111,0,0,0,0,0,0,1.91,0,0.012,0.048,0.011,0,0,0,0,0.001,0,0,0,0,0,0,0,0.024,0.265,0,0,0,0,0,0,0,0,0.101,0,0,19,59,10,7.941
31-07-14,0.011,2.821,0,0,0,0.497,1.441,0.36,0.487,0.191,0.965,0.594,0,0,0,0.099,0.111,0.056,0,0,0,0,0,1.724,0,0,0.07,0.046,0,0,0,0,0.002,0,0,0,0.003,0.006,0.013,0.036,0.018,0.263,0,0,0,0,0,0,0,0,0.283,0,0,20,64,13,7.504
01-08-14,0.107,3.108,0.036,0,0.739,0.049,1.808,0.134,0.435,0.216,0.986,0.641,0.19,0,0,0.218,0.114,0.046,0,0.053,0.422,0,0,4.576,0,0,0.075,0,0,0,0,0,0.003,0,0,0.002,0.003,0,0,0,0.028,0.269,0,0,0,0,0,0.007,0,0,0.274,0.014,0,19,67,21,9.698
02-08-14,0.077,2.814,0,0,0,0,2.024,0.003,0.163,0.095,0.975,0.156,0,0,0,0,0.114,0.174,0,0,0,0,0,5.273,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.282,0,0,0,0,0,0.118,0,0,0.239,0,0,20,73,37,5.325
