,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
1405209600,0.237,0.29,0.015,0.387,0,0.337,0.358,0.346,0,0.902,0.192,0.007,0,0,0.065,0.112,0,0,0,0,0,0,0.078,0,0,0.048,0.016,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,0,17,60,16,7.211
1405296000,0.242,0.351,0.011,0,0.754,0.186,0.332,0.298,0.125,0.89,0.463,0,0,0,0.047,0.118,0,0,0,0,0,0,0.076,0.002,0,0.074,0,0,0,0,0,0.001,0,0,0.008,0,0,0.009,0.044,0,0.272,0,0,0,0,0,0,0,0,0,0.011,0,20,68,14,5.662
1405382400,0.239,0.339,0,0,0,0.239,0.242,0.294,0.151,0.98,0.246,0,0,0,0.047,0.112,0,0,0,0,0,0,0.157,0,0,0.036,0.002,0,0,0,0,0.002,0,0,0,0,0,0,0,0.036,0.262,0,0,0,0,0,0,0,0,0,0,0,20,67,8,9.167
1405468800,0.232,0.262,0.014,1.069,0.705,0.206,0.307,0.345,0.181,1.058,0.206,0.408,0,0,0.044,0.121,0,0,0.003,0,0,0,0.068,0,0,0.033,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.029,0.275,0,0,0,0,0,0,0,0,0.073,0,0,21,72,8,6.906
1405555200,0.24,0.353,0,0.655,0,0.3,0.54,0.257,0.078,0.922,0.219,0,0,0,0.058,0.113,0,0,0,0,0,0,0.043,0,0,0.044,0,0,0,0,0,0,0,0,0.014,0,0,0.011,0,0,0.261,0,0,0,0,0,0,0,0,0,0,0,24,69,16,7.242
1405641600,0.229,0.232,0,0,0,0.289,0.344,0.202,0.092,1.363,0.218,0,0,0,0.048,0.112,0,0,0,0.6,0.023,0,0.26,0,0,0.04,0.013,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.264,0,0,0,0,0,0,0,0,0.22,0,0,23,72,11,7.046
1405728000,0.222,0.277,0,0,0.709,0,0.002,0.299,0,1.264,0.334,0,0,0,0.006,0.106,0,0,0,0,0,0,0.408,0,0,0.086,0.028,0,0,0,0,0.003,0,0,0.022,0,0,0.008,0,0,0.265,0,0,0,0,0,0,0,0,0.342,0,1,21,80,8,7.343
1405814400,0.236,0.223,0,0.341,0,0.148,0.102,0.232,0.166,1.048,0.166,0.041,0,0,0.008,0.106,0.048,0,0,0,0,0,0.163,0.023,0,0.022,0.041,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.265,0,0,0,0,0,0,0,0.188,0.123,0,0,21,77,11,3.336
1405900800,0.142,0.001,0.001,0,0,0.183,0.123,0.275,0.058,0.563,0.163,0.022,0,0,0.004,0.064,0,0,0.003,0,0,0,0.053,0,0,0.026,0.011,0,0,0,0,0.002,0,0,0,0,0,0,0,0.018,0.155,0,0,0,0,0,0,0,0,0.076,0,0,20,73,11,10.325
1405987200,0.237,0.329,0,1.489,0.693,0.462,0.642,0.479,0.322,0.994,0.322,0,0,0,0.07,0.114,0,0,0,0,0,0,0.093,0,0,0.076,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.012,0.259,0,0,0,0,0,0,0,0,0.024,0,0,20,72,14,7.437
1406073600,0.238,0.344,0.087,0,0,0.249,0.154,0.502,0.25,1.112,0.364,0.391,0,0,0.04,0.119,0.013,0,0.042,0,0,0,0.137,0,0,0.035,0.01,0,0,0,0,0.002,0.02,0,0,0,0,0,0,0.009,0.27,0,0,0,0,0,0,0,0,0,0.055,0,21,68,13,9.961
1406160000,0.227,0.365,0,1.257,0.648,0.476,0.445,0.268,0.074,1.019,0.31,0,0,0,0.092,0.115,0,0,0,0.455,0,0,0.215,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.264,0,0,0,0.001,0,0,0,0,0,0,0,20,75,11,6.095
1406246400,0.236,0.158,0,0,0,0.341,0.256,0.352,0.003,1.146,0.504,0,0,0,0.087,0.112,0.005,0,0,0,0,0,0.421,0.029,0,0.056,0.011,0,0,0,0,0,0,0,0,0.001,0,0.007,0,0,0.268,0,0,0,0,0,0,0,0,0,0.003,0,22,69,10,6.904
1406332800,0.237,0.334,0,0,0,0.192,0.195,0.403,0.301,1.174,0.319,0,0,0,0.04,0.112,0.041,0,0,0,0,0,0.289,0,0,0.029,0.034,0,0,0,0,0.001,0,0,0.011,0,0,0.007,0,0.014,0.266,0.001,0,0,0.003,0,0,0,0,0.333,0,1,21,70,8,8.973
1406419200,0.238,0.219,0,0.308,0.682,0.2,0.136,0.309,0.076,1.085,0.462,0.084,0,0,0.108,0.113,0.008,0,0,0,0,0,0.3,0,0,0.169,0.006,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0.048,0.267,0,0,0,0,0,0,0.001,0.764,0.217,0,0,18,76,11,4.457
1406505600,0.242,0.161,0,0,0,0,0.002,0,0,0.947,0,0.001,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.272,0,0,0,0,0,0,0,0.3,0.175,0,0,20,70,11,3.712
1406592000,0.229,0.349,0,0,0,0,0.038,0,0,0.903,0,0,0,0,0,0.107,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.262,0.002,0,0,0,0,0,0,0,0.007,0,0,19,59,10,7.941
1406678400,0.213,0.257,0,0.923,0,0.328,0.237,0.413,0.142,1.045,0.337,0,0,0,0.063,0.111,0,0,0,0,0,0,0.195,0,0.012,0.048,0.011,0,0,0,0,0.001,0,0,0,0,0,0,0,0.024,0.265,0,0,0,0,0,0,0,0,0.101,0,0,20,64,13,7.504
1406764800,0.224,0.282,0,0,0,0.497,0.36,0.487,0.191,0.965,0.594,0,0,0,0.099,0.111,0.056,0,0,0,0,0,0.304,0,0,0.07,0.046,0,0,0,0,0.002,0,0,0,0.003,0.006,0.013,0.036,0.018,0.263,0,0,0,0,0,0,0,0,0.283,0,0,19,67,21,9.698
1406851200,0.237,0.311,0.036,0,0.739,0.049,0.134,0.435,0.216,0.986,0.641,0.19,0,0,0.218,0.114,0.046,0,0.053,0.422,0,0,0.479,0,0,0.075,0,0,0,0,0,0.003,0,0,0.002,0.003,0,0,0,0.028,0.269,0,0,0,0,0,0.007,0,0,0.274,0.014,0,20,73,37,5.325
1406937600,0.23,0.281,0,0,0,0,0.003,0.163,0.095,0.975,0.156,0,0,0,0,0.114,0.174,0,0,0,0,0,0.536,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.282,0,0,0,0,0,0.118,0,0,0.239,0,0,18,59,19,3.865
1407024000,0.217,0.342,0,0,0,0,0.07,0,0,0.913,0,0,0,0,0,0.119,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.288,0,0,0,0,0,0.119,0,0,0.001,0,0,18,60,23,3.639
1407110400,0.221,0.166,0,0,0,0,0.003,0,0,0.955,0,0,0,0,0,0.116,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.119,0,0,0,0,0,19,62,26,3.755
1407196800,0.219,0.218,0,0,0,0,0.092,0,0,0.978,0,0,0,0,0,0.118,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.119,0,0,0.001,0,1,21,71,10,3.729
1407283200,0.215,0.222,0,0,0,0,0.028,0,0,0.905,0,0,0,0,0,0.116,0.111,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.286,0,0,0,0,0,0.119,0,0,0,0,0,20,69,8,4.077
1407369600,0.216,0.145,0,0,0,0,0.075,0,0,1.027,0,0,0,0,0,0.115,0.112,0,0,0,0,0,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0.119,0,0,0,0,0,19,85,11,3.929
1407456000,0.219,0.078,0,0,0,0,0.136,0,0,0.957,0,0,0,0,0,0.114,0.113,0,0,0,0,0,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,0,0.118,0,0,0,0,0,18,67,5,8.7
1407542400,0.217,0.269,0.007,1.232,0,0.267,0.176,0.453,0.247,1.109,0.317,0.04,0,0,0.049,0.11,0.079,0,0,0,0,0,0.157,0.015,0,0.036,0,0,0,0,0,0.006,0.004,0,0,0,0,0,0,0.011,0.276,0,0,0,0,0,0.013,0.009,0,0.105,0.016,0,18,73,18,6.488
1407628800,0.24,0.216,0,0,0,0.34,0.264,0.443,0.075,1.08,0.279,0,0,0,0.07,0.114,0.173,0,0,0,0,0,0.678,0.074,0,0.05,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,17,65,21,7.35
1407715200,0.242,0.241,0,0.367,0.758,0.306,0.249,0.266,0.08,0.942,0.312,0,0,0,0.15,0.111,0,0,0,0,0,0,0.157,0,0,0.049,0.024,0,0,0,0,0,0,0,0.004,0.001,0.003,0.008,0,0.026,0.277,0,0,0,0,0,0,0,0,0,0,0,17,63,18,6.668
1407801600,0.238,0.309,0,0.374,0,0.204,0.331,0.342,0.391,0.975,0.383,0.009,0,0,0.025,0.113,0.026,0,0.001,0,0,0,0.271,0,0,0.029,0.017,0,0,0,0,0.002,0,0,0,0,0,0.006,0,0,0.274,0,0,0,0,0,0,0.002,0,0,0.006,0,17,64,18,7.295
1407888000,0.24,0.314,0.033,0,0.762,0.381,0.271,0.472,0.173,1.017,0.344,0.01,0,0,0.076,0.112,0.035,0,0,0,0,0,0.426,0,0,0.055,0.033,0,0,0,0,0.001,0,0,0,0,0,0,0,0.06,0.271,0.002,0,0,0,0,0,0.016,0,0,0.004,0,17,77,13,8.716
1407974400,0.243,0.184,0.005,0.656,0,0.307,0.222,0.373,0.185,0.935,0.47,0.03,0,0,0.107,0.115,0.118,0,0,0,0,0,0.545,0,0,0.075,0.028,0,0.063,0.084,0,0.003,0.001,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0.003,0.148,0,0,0,16,75,11,9.271
1408060800,0.243,0.203,0.066,0.387,0,0.458,0.334,0.595,0.336,0.961,0.635,0.11,0,0,0.2,0.119,0.061,0,0.025,0,0,0,0.926,0.022,0,0.103,0,0,0,0,0,0.002,0,0,0,0,0,0.005,0,0.002,0.291,0,0,0,0.001,0,0.032,0.019,0,0,0,0,16,61,14,9.305
1408147200,0.242,0.288,0,0.774,0.73,0.176,0.279,0.489,0.157,0.892,0.524,0,0,0,0.156,0.117,0.028,0,0,0.385,0,0,0.215,0,0,0.065,0.022,0,0,0,0,0.003,0,0,0,0,0,0,0,0.015,0.299,0,0,0,0,0,0,0.003,0,0,0,1,18,61,24,6.107
1408233600,0.237,0.197,0,0,0,0.162,0.186,0.4,0.192,0.889,0.399,0,0,0,0.117,0.113,0.023,0,0,0,0,0,0.361,0,0,0.13,0.018,0,0,0,0,0.002,0,0,0,0,0,0,0,0.011,0.292,0,0,0,0.003,0,0,0,0,0,0,0,16,66,16,8.071
1408320000,0.24,0.272,0,0.398,0.771,0.273,0.792,0.427,0.09,0.916,0.436,0,0,0,0.118,0.112,0.041,0,0,0,0,0,0.467,0.021,0,0.087,0.033,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.294,0,0,0,0,0,0,0,0,0,0,0,13,60,16,7.948
1408406400,0.241,0.286,0.039,0.395,0,0.3,0.258,0.449,0.084,0.815,0.544,0.037,0,0,0.094,0.102,0.037,0,0.001,0,0,0,0.406,0.002,0,0.125,0.029,0,0.125,0.149,0,0.003,0,0,0.008,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0.001,0,0,13,61,10,8.113
1408492800,0.243,0.224,0,0.764,0,0.177,0.242,0.592,0.171,0.882,0.595,0,0,0,0.162,0.112,0.019,0,0,0,0,0,0.376,0,0,0.12,0.015,0,0.089,0.105,0,0.002,0,0,0,0,0,0,0,0.021,0.264,0,0,0,0,0,0,0,0,0,0,0,13,61,13,6.478
1408579200,0.24,0.188,0.049,0,0,0,0.003,0.411,0,0.939,0.503,0.007,0,0,0.03,0.12,0.045,0,0,0,0,0,0.7,0,0,0.172,0,0,0,0,0,0.003,0,0,0,0,0,0.011,0,0.056,0.275,0,0,0,0,0,0,0,0,0,0.056,0,16,68,16,3.467
1408665600,0.216,0.254,0,0,0,0,0.135,0,0,0.759,0,0,0,0,0,0.108,0.11,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,0,14,62,11,3.501
1408752000,0.216,0.24,0,0,0,0,0.134,0,0,0.806,0,0,0,0,0,0.083,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.278,0,0,0,0,0,0,0,0,0,0,1,13,61,10,3.242
1408838400,0.22,0.206,0,0,0,0,0.003,0,0,0.797,0,0,0,0,0,0.095,0.112,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0,14,88,11,11.527
1408924800,0.237,0.005,0.031,0.806,1.658,0.384,0.348,0.392,0.297,0.907,0.401,0.355,0,0,0.095,0.123,0.098,0,0.073,0,0.034,0,0.652,0,0,0.066,0.023,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0,0.277,0.006,0,0,0,0,0,0.026,0,0,0,0,14,88,14,9.89
1409011200,0.245,0.05,0.018,1.233,0,0.213,0.263,0.446,0,0.92,0.376,0.071,0,0,0.066,0.129,0.163,0,0.016,0,0.063,0,0.666,0,0,0.029,0,0,0.105,0.133,0,0.004,0,0,0,0.004,0,0,0,0,0.281,0,0,0,0,0,0.026,0.015,0,0,0,0,14,75,14,6.934
1409097600,0.244,0.229,0,0,0,0.082,0.109,0.295,0.076,0.822,0.349,0.01,0.001,0,0.017,0.128,0.216,0,0,0,0,0,0.197,0.103,0,0.012,0.174,0,0.36,0.463,0.026,0.004,0,0,0,0.001,0,0.009,0,0,0.282,0.001,0,0,0,0,0,0,0,0,0,0,19,77,19,9.245
1409184000,0.241,0.268,0,0,0,0.501,0.41,0.589,0.265,1.036,0.467,0.001,0,0,0.169,0.128,0.04,0,0,0.506,0,0,0.433,0,0,0.15,0.032,0,0.144,0.181,0,0,0,0,0,0.006,0,0,0,0,0.281,0,0,0,0,0,0.001,0.002,0,0,0,0,17,73,23,9.722
1409270400,0.24,0.248,0,0.842,0.803,0,0.043,0.503,0.148,1.048,0.353,0.101,0,0,0.017,0.126,0,0,0,0,0.029,0,0.664,0,0,0.096,0,0,0,0,0,0.001,0,0,0,0.008,0,0,0,0.016,0.275,0,0,0.001,0,0,0,0,0,0,0.018,0,18,66,21,5.75
1409356800,0.241,0.197,0,0,0,0,0.204,0.215,0.077,0.858,0.293,0,0.002,0,0,0.126,0,0,0,0,0.033,0,0.077,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.003,0.117,0,0.275,0,0,0.002,0.002,0,0,0.001,0,0.025,0,1,16,68,11,8.067
1409443200,0.241,0.245,0.014,0.839,0,0.407,0.283,0.361,0.175,0.909,0.307,0.022,0,0,0.108,0.118,0.056,0,0.003,0,0,0,0.208,0,0,0.064,0.023,0,0,0,0,0.004,0,0,0,0.001,0,0,0,0,0.272,0.004,0,0.003,0,0,0.001,0,0,0,0,0,15,83,29,7.589
1409529600,0.239,0.206,0,0.431,0,0.253,0.315,0.394,0.082,0.872,0.54,0.028,0,0,0.084,0.116,0.014,0,0.01,0,0.003,0,0.56,0,0,0.082,0.011,0,0,0,0,0.003,0,0,0.013,0.002,0,0.009,0,0,0.27,0,0,0,0,0,0.007,0.003,0,0,0,1,16,84,39,11.525
1409616000,0.241,0.286,0.032,2.286,0.86,0.236,0.149,0.595,0.328,0.931,0.343,0.101,0,0,0.049,0.107,0.033,0,0.024,0,0.033,0,0.58,0.017,0,0.035,0.027,0,0,0,0,0.003,0.027,0,0,0.001,0,0,0,0.03,0.271,0,0,0,0,0,0.028,0.019,0.108,0,0.014,1,16,82,13,6.318
1409702400,0.241,0.261,0,0,0,0.289,0.294,0.364,0,0.923,0.336,0.025,0,0,0.055,0.116,0.026,0,0,0.063,0.024,0,0.482,0,0,0.078,0,0,0,0,0,0.005,0,0,0,0.003,0.003,0.012,0,0.035,0.268,0,0,0,0,0,0.007,0.004,0.118,0,0.007,0,17,82,14,6.434
1409788800,0.243,0.176,0,0,0,0.213,0.313,0.487,0.275,0.883,0.357,0,0,0,0.047,0.116,0.009,0,0,0,0.05,0,0.459,0,0,0.246,0.019,0,0,0,0,0.003,0.001,0,0.015,0.003,0,0.005,0,0,0.268,0,0,0,0.009,0.001,0,0,0,0,0,0,17,82,29,6.734
1409875200,0.244,0.186,0,0,0,0.369,0.348,0.335,0.088,0.903,0.357,0,0,0,0.073,0.115,0.088,0,0,0,0.068,0,0.81,0.044,0,0.052,0.011,0,0.039,0.051,0,0.002,0.013,0,0,0.001,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0,16,81,10,7.776
1409961600,0.241,0.251,0,0.443,0.832,0.15,0.157,0.324,0.257,0.927,0.364,0,0,0,0.03,0.117,0.022,0,0,0,0.027,0,0.596,0,0,0.06,0.017,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.268,0.002,0,0,0,0,0,0,0,0,0,0,16,84,18,8.075
1410048000,0.239,0.184,0,0.41,0,0.62,0.499,0.478,0.288,0.871,0.37,0,0,0,0.166,0.118,0.027,0,0,0,0.024,0,0.361,0.014,0,0.272,0.021,0,0,0,0,0.006,0,0,0.002,0,0,0,0,0.016,0.268,0,0,0.001,0,0,0,0,0,0,0,0,14,71,21,7.583
1410134400,0.243,0.308,0.011,0.447,0.805,0.167,0.119,0.544,0.089,0.971,0.369,0,0,0,0.105,0.114,0.035,0,0,0,0.016,0,0.338,0,0,0.075,0.027,0,0,0,0,0.004,0,0,0,0.002,0,0.005,0,0,0.267,0.003,0,0,0,0,0,0,0,0,0,0,14,78,6,8.266
1410220800,0.242,0.28,0.053,0.443,0,0.304,0.324,0.61,0.2,0.93,0.394,0,0.001,0,0.092,0.119,0.029,0,0,0,0,0,0.392,0,0,0.065,0.023,0,0,0,0,0.003,0.002,0,0,0.001,0,0,0,0.038,0.27,0,0,0,0,0,0.004,0,0,0,0,0,13,76,26,6.556
1410307200,0.244,0.285,0,0,0,0.184,0.296,0.43,0.074,0.91,0.39,0,0,0,0.128,0.11,0.053,0,0,0,0.027,0,0.492,0.027,0,0.09,0.01,0,0.048,0.06,0,0.004,0,0,0,0.001,0,0,0,0.035,0.267,0,0,0,0.011,0,0,0,0,0,0,1,14,74,8,10.505
1410393600,0.244,0.13,0,1.623,0.843,0.258,0.32,0.388,0.156,0.932,0.704,0,0,0,0.091,0.111,0.048,0,0,0.626,0.01,0,0.798,0.003,0,0.023,0.038,0,0,0,0,0,0,0,0,0.001,0,0.01,0,0.015,0.269,0,0,0,0,0,0,0,0,0,0,0,16,79,16,8.888
1410480000,0.242,0.28,0.002,0,0,0.513,0.767,0.439,0.204,0.883,0.376,0,0,0,0.109,0.115,0.071,0,0,0,0,0,1.069,0.094,0,0.101,0.057,0,0,0,0,0.002,0,0,0,0.002,0,0,0,0.033,0.27,0,0,0,0,0,0,0,0,0,0,0,16,79,14,7.399
1410566400,0.244,0.222,0,0,0,0.283,0.725,0.57,0.226,0.931,0.374,0,0,0,0.094,0.119,0.167,0,0,0,0.019,0,0.317,0,0,0.065,0.133,0,0,0,0,0.003,0.015,0,0.012,0,0,0.009,0,0,0.269,0,0,0,0,0,0,0,0,0,0.032,1,16,81,14,9.035
1410652800,0.24,0.202,0,1.049,0.814,0.205,0.396,0.359,0.163,0.88,0.232,0,0,0,0.046,0.12,0.048,0,0,0,0,0,0.423,0.013,0,0.033,0.031,0,0,0,0,0.002,0.003,0,0.006,0.005,0,0,0,0.015,0.27,0,0,0,0,0,0,0,0,0,0.015,0,15,82,8,7.197
1410739200,0.24,0.265,0,0.822,0,0.046,0.069,0.438,0.077,0.921,0.379,0,0,0,0.026,0.119,0.036,0,0,0,0.013,0,0.379,0.018,0,0.018,0.029,0,0,0,0,0.003,0.029,0,0,0.004,0,0.016,0,0,0.273,0,0,0,0,0,0,0,0,0,0.005,0,18,85,10,8.459
1410825600,0.244,0.272,0.014,0.873,0,0.308,0.19,0.463,0.224,1.014,0.395,0.006,0,0,0.063,0.121,0.059,0,0,0,0.001,0,0.676,0.03,0,0.044,0.004,0,0.046,0.064,0,0,0.01,0,0,0.003,0,0.008,0,0.05,0.274,0,0,0,0,0,0.001,0.001,0,0,0.008,0,17,85,11,9.835
1410912000,0.243,0.146,0.043,0.362,0.845,0.333,0.316,0.525,0.311,1.04,0.405,0.287,0,0,0.063,0.123,0.04,0,0.081,0,0.086,0,0.623,0,0,0.045,0.032,0,0,0,0,0.004,0,0,0,0.001,0,0,0,0.033,0.274,0,0,0,0,0,0,0,0,0,0.008,0,18,84,11,8.422
1410998400,0.241,0.293,0,0.749,0,0.281,0.211,0.456,0.147,1.073,0.436,0,0,0,0.099,0.11,0.053,0,0,0,0,0,0.714,0.011,0,0.058,0.027,0,0,0,0,0,0.001,0,0,0.001,0,0.004,0,0.011,0.269,0,0,0,0,0,0,0,0,0,0,0,19,89,10,7.266
1411084800,0.24,0.243,0,1.077,0,0.225,0.403,0.193,0.095,1.018,0.238,0,0,0,0.049,0.108,0.009,0,0,0,0.033,0,0.432,0,0,0.035,0.031,0,0,0,0,0.004,0,0,0,0.001,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.002,0,18,87,8,6.406
1411171200,0.238,0.024,0,0,0,0.25,0.265,0.385,0.237,0.881,0.353,0,0,0,0.051,0.113,0.086,0,0,0.199,0.112,0,0.422,0.029,0,0.036,0.069,0,0,0,0,0.003,0,0,0.01,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,1,14,74,16,8.247
1411257600,0.242,0.237,0,0.411,0.802,0.423,0.312,0.363,0.162,0.954,0.413,0,0,0,0.066,0.102,0.031,0,0,0,0,0,0.32,0,0,0.06,0.021,0,0.028,0.038,0,0.003,0,0,0,0.001,0,0.006,0,0.024,0.267,0,0,0,0,0,0,0,0,0.006,0,0,13,73,8,6.273
1411344000,0.243,0.295,0,0,0,0.239,0.457,0.487,0.079,0.943,0.422,0,0,0,0.053,0.108,0.035,0,0,0,0.024,0,0.537,0,0,0.037,0.028,0,0,0,0,0.002,0,0,0.012,0,0,0.006,0,0,0.268,0,0,0,0,0,0,0.004,0,0,0,0,13,71,8,10.409
1411430400,0.242,0.26,0.12,1.138,0,0.315,0.335,0.541,0.446,0.931,0.276,0.166,0,0,0.138,0.123,0.043,0,0.051,0,0.035,0,0.714,0,0,0.135,0.034,0,0,0,0.002,0.005,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0,0,0.009,0,14,71,16,9.515
1411516800,0.241,0.214,0,0,0.877,0.36,0.558,0.594,0.226,0.87,0.806,0,0,0,0.167,0.12,0.209,0,0,0,0,0,1.165,0,0,0.169,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.274,0,0,0,0,0,0,0,0,0,0,0,13,70,13,7.733
1411603200,0.241,0.202,0.003,0,0,0.31,0.289,0.481,0.077,0.827,0.293,0.023,0,0,0.063,0.119,0.063,0,0,0.745,0.014,0,0.929,0.032,0,0.045,0.05,0,0.081,0.114,0,0.002,0,0,0,0,0,0.016,0,0.021,0.274,0,0,0,0,0,0,0,0,0,0.004,0,16,75,16,8.499
1411689600,0.281,0.144,0.001,0.906,0,0.389,0.397,0.377,0.085,0.83,0.529,0,0,0,0.161,0.118,0.05,0,0,0,0.031,0,0.637,0,0,0.124,0.033,0,0.1,0.132,0,0.002,0.004,0,0,0,0,0,0,0,0.271,0,0,0,0,0,0,0,0,0,0,0,15,79,6,5.972
1411776000,0.242,0.206,0,0,0,0.212,0.278,0.248,0.088,0.957,0.268,0,0,0,0.049,0.118,0.093,0,0,0.063,0.043,0,0.629,0.032,0,0.034,0.033,0,0,0,0,0.003,0,0,0,0,0,0.007,0,0.053,0.272,0,0,0,0.001,0,0,0,0,0,0,1,18,83,6,9.223
1411862400,0.242,0.217,0,0.82,0.819,0.353,0.308,0.623,0.161,0.909,0.373,0,0,0,0.084,0.119,0.036,0,0,0.083,0.054,0,0.472,0.003,0,0.059,0.029,0,0,0,0,0.001,0,0,0,0,0,0,0,0.058,0.273,0,0,0,0,0,0,0,0,0,0,0,16,90,5,6.192
1411948800,0.241,0.109,0.002,0,0,0.212,0.289,0.375,0.081,1.001,0.289,0,0,0,0.043,0.116,0.06,0,0,0,0.008,0,0.778,0,0,0.031,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,17,77,16,10.541
1412035200,0.244,0.258,0,1.219,0.825,0.253,0.308,0.509,0.146,0.959,0.442,0,0,0,0.175,0.118,0.202,0,0.001,0,0.009,0,0.78,0,0,0.135,0.022,0,0,0,0,0.002,0,0,0,0,0,0.007,0,0.036,0.272,0,0,0,0,0,0,0,0,0,0,0,17,79,16,8.491
1412121600,0.242,0.144,0,0.391,0,0.321,0.37,0.552,0.122,1.015,0.386,0,0,0,0.094,0.125,0.06,0,0,0,0.027,0,0.847,0.017,0,0.117,0.024,0,0.037,0.082,0,0.002,0.006,0,0,0,0,0,0,0.043,0.274,0,0,0,0,0,0,0,0,0,0,0,17,78,11,9.789
1412208000,0.241,0.223,0,0.83,0.816,0.241,0.317,0.602,0.107,0.991,0.467,0,0,0,0.053,0.121,0.003,0,0,0,0.064,0,0.655,0.001,0,0.215,0.017,0,0,0,0.02,0.002,0,0,0,0,0,0,0,0.058,0.272,0,0,0,0,0,0,0,0,0,0.009,0,17,77,11,11.068
1412294400,0.243,0.234,0.06,0.706,0.842,0.105,0.524,0.44,0.17,0.91,0.445,0.387,0,0,0.025,0.112,0.057,0,0,0.558,0.116,0,1.039,0.029,0,0.017,0,0,0.046,0.077,0,0.003,0,0,0,0,0,0,0,0.027,0.271,0.005,0,0,0,0,0,0,0,0,0,0,13,85,6,10.197
1412380800,0.281,0.073,0,0,0,0.062,0.562,0.919,0.141,1.474,0.41,0,0,0,0.106,0.111,0.142,0,0,0.163,0.018,0,1.871,0.041,0,0.083,0.115,0,0.084,0.118,0,0.002,0,0,0,0,0,0.01,0,0.266,0.268,0,0,0,0,0,0,0,0,0,0,0,10,73,29,10.181
1412467200,0.244,0.194,0,0,1.588,0.141,0.109,0.902,0.253,1.07,0.234,0,0,0,0.289,0.115,0.033,0,0,0,0.027,0,0.634,0.007,0,0.216,0.031,0,0.086,0.11,0,0.002,0,0,0,0,0,0,0,0.05,0.267,0,0,0,0,0,0,0,0,0,0,0,10,79,14,10.193
